parent_class_p	log2FC_p	padj_p	parent_class_h	log2FC_h	padj_h	gene_id	classification
681	equal	-0.306657145735216	0.725958198899626	equal	-0.459915981273174	0.919401296601553	lcl|NC_030664.1_cds_XP_017629106.1_908	PEI eq
683	equal	-0.431981470522263	0.184737893169488	equal	0.33205803160025	0.797840456626889	lcl|NC_030664.1_cds_XP_017613520.1_910	PEI eq
696	equal	-0.62490370714241	0.0790749145862282	equal	-1.14154560965954	0.251306160532769	lcl|NC_030664.1_cds_XP_017634097.1_925	PEI eq
697	equal	0.446453641236559	0.41771481994121	G_arboreum	5.71788728861291	0.0228909553678015	lcl|NC_030664.1_cds_XP_017641004.1_927	HEBi
698	equal	0.531613074039939	0.149148402441376	equal	-0.798691425383502	0.24048374259686	lcl|NC_030664.1_cds_XP_017608881.1_929	PEI eq
716	equal	0.0800801920412927	0.878214908508742	equal	0.307631882328556	0.740019968333704	lcl|NC_030664.1_cds_XP_017606111.1_950	PEI eq
719	equal	0.750226619574062	0.0518819927962979	equal	-0.890337009235117	0.443837894390721	lcl|NC_030664.1_cds_XP_017629165.1_953	PEI eq
730	equal	-0.680737480976345	0.103927906418965	equal	-1.15827982447044	0.220367667641019	lcl|NC_030664.1_cds_XP_017613701.1_971	PEI eq
734	equal	0.824783684935972	0.00352964460199301	equal	0.495077998225128	0.552151025006883	lcl|NC_030664.1_cds_XP_017604022.1_976	PEI eq
737	equal	-0.522014825061986	0.0897570288670663	equal	-1.22367434195963	0.260811224757189	lcl|NC_030664.1_cds_XP_017650225.1_980	PEI eq
744	equal	-0.549413958591881	0.12210502515554	equal	1.03887470855676	0.246682879487854	lcl|NC_030664.1_cds_XP_017612219.1_990	PEI eq
753	equal	0.445885846492164	0.176151664611056	equal	-0.029862992314501	0.987679981203811	lcl|NC_030664.1_cds_XP_017609455.1_1006	PEI eq
756	equal	0.518141056319917	0.0149170086789886	equal	-0.0570359917425519	0.976796469087014	lcl|NC_030664.1_cds_XP_017641334.1_1012	PEI eq
759	equal	0.3427817574907	0.312043907350694	equal	-0.0691820750282522	0.962249194163974	lcl|NC_030664.1_cds_XP_017606322.1_1019	PEI eq
760	equal	-0.384146367997699	0.107928872650135	G_arboreum	2.39303755522998	5.91811772545054e-09	lcl|NC_030664.1_cds_XP_017613894.1_1020	HEBi
764	equal	0.270654550655096	0.464291640417441	equal	0.938710668341881	0.203277780163644	lcl|NC_030664.1_cds_XP_017605484.1_1024	PEI eq
767	equal	0.08619046506098	0.882258965640775	equal	0.32346419366349	0.76356199208321	lcl|NC_030664.1_cds_XP_017611585.1_1029	PEI eq
775	equal	0.409883438965428	0.508002027534114	equal	0.290367458795306	0.914348657146649	lcl|NC_030664.1_cds_XP_017609542.1_1041	PEI eq
776	equal	0.0495923229485448	0.918452911212778	equal	0.892422001549431	0.424515820177278	lcl|NC_030664.1_cds_XP_017606085.1_1042	PEI eq
777	equal	-0.398397725260883	0.391829306371415	equal	0.775884405745213	0.620306250268337	lcl|NC_030664.1_cds_XP_017606076.1_1043	PEI eq
778	G_arboreum	1.08651775385603	0.000105786530124161	equal	1.9569435916058	0.067831253219498	lcl|NC_030664.1_cds_XP_017609149.1_1044	HEBl
780	equal	0.12971290936706	0.876191764558366	equal	-0.35430137995141	0.922201894862059	lcl|NC_030664.1_cds_XP_017613889.1_1048	PEI eq
783	equal	-0.670731951952976	0.00807902307122275	equal	-0.985031654285365	0.104159724467367	lcl|NC_030664.1_cds_XP_017644040.1_1051	PEI eq
786	equal	-0.288036287347363	0.446679029465035	equal	-0.417912188193494	0.694068519269209	lcl|NC_030664.1_cds_XP_017649265.1_1054	PEI eq
789	G_arboreum	2.86984872036656	3.91702953394375e-27	G_arboreum	7.85200861799055	3.80937151361077e-05	lcl|NC_030664.1_cds_XP_017623247.1_1057	PEI de
795	equal	-0.314231393691304	0.66488512516169	equal	-0.641657870094539	0.708206752393088	lcl|NC_030664.1_cds_XP_017625621.1_1063	PEI eq
801	equal	0.377539146966177	0.552147883314383	equal	0.638221577757403	0.498228522743336	lcl|NC_030664.1_cds_XP_017622544.1_1069	PEI eq
804	equal	0.779502221451944	0.0388350000567751	equal	0.114805648092735	0.951987741085601	lcl|NC_030664.1_cds_XP_017608469.1_1073	PEI eq
808	G_raimondii	-1.22068079288548	0.00148292839002734	G_raimondii	-1.69927595213914	0.0421334468305574	lcl|NC_030664.1_cds_XP_017610033.1_1079	PEI de
812	equal	-0.0152116654874377	0.980318970042678	equal	-2.6860503325588	0.164205579837659	lcl|NC_030664.1_cds_XP_017640163.1_1083	PEI eq
816	G_arboreum	1.6716237899014	2.65813403471827e-11	equal	0.650054197799822	0.604235786857021	lcl|NC_030664.1_cds_XP_017603316.1_1087	HEBl
817	equal	-0.383081719827491	0.499778004369781	equal	-0.24476073497355	0.960246617383863	lcl|NC_030664.1_cds_XP_017603344.1_1090	PEI eq
818	G_raimondii	-1.33138947778333	0.000114861292293464	equal	-0.234117009935121	0.951987741085601	lcl|NC_030664.1_cds_XP_017605601.1_1091	HEBl
819	equal	-0.131391221040549	0.8214987079588	equal	-0.875358094385118	0.404318631861173	lcl|NC_030664.1_cds_XP_017606254.1_1092	PEI eq
820	equal	0.120213941784635	0.870653000455316	equal	-0.0942902644704748	0.961735137966215	lcl|NC_030664.1_cds_XP_017643310.1_1093	PEI eq
826	G_arboreum	2.57807445585665	1.40274456599125e-19	G_raimondii	-1.98088055016245	2.23538516320507e-06	lcl|NC_030664.1_cds_XP_017644398.1_1108	HER
829	equal	-0.149993453061544	0.822188267117813	equal	0.242649796994496	0.903915226575448	lcl|NC_030664.1_cds_XP_017643921.1_1111	PEI eq
834	equal	-0.326697251114392	0.560152424939209	equal	0.26063424835378	0.941337320412129	lcl|NC_030664.1_cds_XP_017649573.1_1116	PEI eq
835	equal	-0.866781952475562	0.00190932409192404	equal	-0.64702770993803	0.356621520901457	lcl|NC_030664.1_cds_XP_017649620.1_1117	PEI eq
836	equal	0.0541304956442855	0.927644979626529	equal	0.687982492917689	0.795202289445773	lcl|NC_030664.1_cds_XP_017612779.1_1118	PEI eq
845	equal	0.594988270108089	0.0460806692740799	equal	1.14468072002588	0.257563497025945	lcl|NC_030664.1_cds_XP_017635492.1_1127	PEI eq
851	G_raimondii	-1.52322178676142	3.63669047796977e-06	equal	-1.2330239701147	0.441289507798359	lcl|NC_030664.1_cds_XP_017608215.1_1136	HEBl
852	equal	0.853611529224426	0.00354120821973275	equal	0.776367947835229	0.330498938028388	lcl|NC_030664.1_cds_XP_017606191.1_1137	PEI eq
853	equal	0.371657880924144	0.261898929638464	equal	0.146118558793168	0.91557590425142	lcl|NC_030664.1_cds_XP_017606244.1_1143	PEI eq
854	equal	0.0492317332575429	0.936251205617033	equal	-0.540607818045727	0.6157734209759	lcl|NC_030664.1_cds_XP_017648307.1_1144	PEI eq
856	equal	-0.782601014508995	0.083253888315767	equal	-0.902124170878502	0.772861623081008	lcl|NC_030664.1_cds_XP_017625268.1_1146	PEI eq
861	equal	-0.0731948265394476	0.906785540145836	equal	-1.48195501631508	0.469693550364081	lcl|NC_030664.1_cds_XP_017607509.1_1151	PEI eq
863	G_raimondii	-1.81708583269026	5.61093705821516e-12	G_arboreum	5.52771861596845	0.034607169056516	lcl|NC_030664.1_cds_XP_017610257.1_1153	HER
864	G_raimondii	-1.51661966077566	3.19081601220435e-07	equal	0.200284846166777	0.891327031771144	lcl|NC_030664.1_cds_XP_017644784.1_1154	HEBl
865	equal	-0.492445896104586	0.49454347527803	equal	0.0776077194791204	0.988541432174526	lcl|NC_030664.1_cds_XP_017626162.1_1155	PEI eq
866	equal	0.423672638194063	0.142643590052713	equal	-0.306096479606731	0.808280019766723	lcl|NC_030664.1_cds_XP_017603377.1_1156	PEI eq
871	equal	-0.198222853095678	0.770182068656152	equal	-0.778423116762093	0.319324717178161	lcl|NC_030664.1_cds_XP_017622652.1_1163	PEI eq
872	equal	-0.125371101101845	0.890364845450796	equal	0.487715182265197	0.821519267988171	lcl|NC_030664.1_cds_XP_017636673.1_1164	PEI eq
878	equal	0.490549108890062	0.302473099897261	equal	-1.15649915864452	0.109720414998393	lcl|NC_030664.1_cds_XP_017603283.1_1172	PEI eq
880	G_raimondii	-1.00419570210813	0.00713236647828006	equal	-0.599476597173921	0.743515115792561	lcl|NC_030664.1_cds_XP_017622778.1_1177	HEBl
881	equal	0.190364631620511	0.765050452687519	equal	-0.390685236412185	0.857906591358232	lcl|NC_030664.1_cds_XP_017624257.1_1178	PEI eq
882	equal	0.17667342697762	0.729035780798758	equal	-0.474378566029487	0.646748855496068	lcl|NC_030664.1_cds_XP_017606356.1_1181	PEI eq
883	G_arboreum	1.09007529551129	0.000939277053964181	equal	4.95743458239993	0.106021297449937	lcl|NC_030664.1_cds_XP_017629258.1_1182	HEBl
887	equal	-0.452530125793157	0.43791232480751	equal	-0.635463363868732	0.851490712619491	lcl|NC_030664.1_cds_XP_017620947.1_1188	PEI eq
893	equal	-0.603756859481037	0.0441990262625877	equal	-0.337283696241108	0.784554091200247	lcl|NC_030664.1_cds_XP_017623841.1_1194	PEI eq
895	equal	0.131225663924635	0.849562547104326	equal	-0.814434533951093	0.767536964024794	lcl|NC_030664.1_cds_XP_017622189.1_1196	PEI eq
900	equal	-0.533320870486948	0.166923255274536	equal	0.421506524860263	0.757453695440634	lcl|NC_030664.1_cds_XP_017622213.1_1204	PEI eq
905	equal	-0.556084308285896	0.0135061813681349	G_raimondii	-3.19936980622566	3.56247750684545e-05	lcl|NC_030664.1_cds_XP_017604207.1_1209	HEBi
908	equal	0.245383034169454	0.624941894525862	equal	0.0530827852099111	0.978994576727229	lcl|NC_030664.1_cds_XP_017648113.1_1215	PEI eq
911	equal	-0.325820318504043	0.472193555544134	equal	0.000908502334256008	0.999454778164645	lcl|NC_030664.1_cds_XP_017627471.1_1218	PEI eq
914	equal	0.806341462733085	0.0239584010193584	equal	0.168640119333119	0.953099495922449	lcl|NC_030664.1_cds_XP_017612812.1_1223	PEI eq
916	equal	-0.760566865515279	0.00222646132847233	equal	0.00841300635622738	0.996697630085144	lcl|NC_030664.1_cds_XP_017624471.1_1226	PEI eq
919	equal	0.172446217392624	0.850840225806738	G_arboreum	5.60953844763107	0.0291283226201233	lcl|NC_030664.1_cds_XP_017623893.1_1229	HEBi
925	equal	-0.44387977941332	0.176117838897583	equal	-0.235045141968548	0.861019757254614	lcl|NC_030664.1_cds_XP_017610188.1_1235	PEI eq
930	equal	0.613779114758936	0.116108443339815	equal	0.561732455994011	0.839457312543635	lcl|NC_030664.1_cds_XP_017607813.1_1243	PEI eq
931	equal	-0.115116618472637	0.878214908508742	equal	-1.18264540811563	0.331849192416223	lcl|NC_030664.1_cds_XP_017614671.1_1246	PEI eq
933	equal	0.204307861261031	0.870580406393333	equal	-0.240199042033592	0.937851886676761	lcl|NC_030664.1_cds_XP_017624684.1_1249	PEI eq
938	equal	-0.743094911707792	0.00203189422376267	equal	0.012049137258048	0.993805600121764	lcl|NC_030664.1_cds_XP_017622643.1_1260	PEI eq
939	equal	0.196643105860328	0.84253281925759	equal	-0.593558088109727	0.67345443109063	lcl|NC_030664.1_cds_XP_017625231.1_1262	PEI eq
946	equal	0.0740686028965611	0.90205652016332	equal	0.928292777636011	0.520020220737492	lcl|NC_030664.1_cds_XP_017623933.1_1269	PEI eq
948	equal	0.506993298937413	0.0317209654663077	equal	-0.0437303707613843	0.973275831744462	lcl|NC_030664.1_cds_XP_017605953.1_1272	PEI eq
949	G_arboreum	2.6610730633399	3.54191635710871e-45	G_arboreum	2.87947854581699	1.30530177932497e-13	lcl|NC_030664.1_cds_XP_017641060.1_1273	PEI de
956	equal	0.43453725125004	0.131125276153712	equal	0.258661775564069	0.834318635621425	lcl|NC_030664.1_cds_XP_017639809.1_1280	PEI eq
960	equal	0.6490471553879	0.260854074256645	equal	-0.278455047978772	0.914002055117273	lcl|NC_030664.1_cds_XP_017624580.1_1284	PEI eq
961	G_raimondii	-1.33350173083484	1.7297593806916e-08	equal	-0.600197528983599	0.873558347945503	lcl|NC_030664.1_cds_XP_017614731.1_1285	HEBl
979	equal	0.0504230545848767	0.924590714552931	equal	0.537867796683404	0.607319646460748	lcl|NC_030664.1_cds_XP_017626650.1_1318	PEI eq
984	equal	-0.973397514811594	0.0172647913786512	equal	-1.74520137636326	0.0919772277123578	lcl|NC_030664.1_cds_XP_017606836.1_1326	PEI eq
988	equal	0.479821948293198	0.291525203421271	equal	0.0856820017640702	0.981559027509046	lcl|NC_030664.1_cds_XP_017625192.1_1335	PEI eq
990	equal	-0.578003053932743	0.0628880805152238	equal	-0.411465793136269	0.919401296601553	lcl|NC_030664.1_cds_XP_017607006.1_1337	PEI eq
999	equal	-0.422453075200698	0.354323204369604	equal	0.259128092347034	0.914691518196258	lcl|NC_030664.1_cds_XP_017602915.1_1346	PEI eq
1000	equal	0.268241615316857	0.45896862577249	equal	-0.167753662539037	0.925423152111737	lcl|NC_030664.1_cds_XP_017612207.1_1347	PEI eq
1006	equal	0.134180307047309	0.818972145839854	equal	0.186349664504948	0.907108790721735	lcl|NC_030664.1_cds_XP_017623724.1_1355	PEI eq
1007	equal	0.965439495833121	0.0632553352861165	equal	-1.39590315508227	0.499812696201678	lcl|NC_030664.1_cds_XP_017609226.1_1356	PEI eq
1010	equal	-0.393040409015653	0.345665368409771	equal	-0.243639771451969	0.955058643459382	lcl|NC_030664.1_cds_XP_017628686.1_1361	PEI eq
1013	G_raimondii	-1.91473831502799	2.1031749823921e-07	G_raimondii	-4.53702689494688	0.000778148913033041	lcl|NC_030664.1_cds_XP_017640740.1_1366	PEI de
1015	equal	-0.305738263236679	0.47656944607108	equal	-0.229643238843737	0.895473809457433	lcl|NC_030664.1_cds_XP_017614527.1_1368	PEI eq
1018	equal	-0.0553879381513548	0.923935780623866	equal	-0.139791226770219	0.947806385538781	lcl|NC_030664.1_cds_XP_017609430.1_1371	PEI eq
1020	G_arboreum	2.50489005824647	4.92597277444008e-29	equal	0.19461671158598	0.843973641895397	lcl|NC_030664.1_cds_XP_017624725.1_1373	HEBl
1021	equal	-0.267108554808254	0.457615778928446	G_raimondii	-1.615159978002	0.000528205145275113	lcl|NC_030664.1_cds_XP_017639596.1_1374	HEBi
1025	equal	0.474881978528744	0.384208291670551	equal	-0.877159054624273	0.206812853737225	lcl|NC_030664.1_cds_XP_017639525.1_1380	PEI eq
1026	equal	-0.320860221606542	0.574522919728514	equal	0.112762833080232	0.96271646487213	lcl|NC_030664.1_cds_XP_017626583.1_1381	PEI eq
1028	equal	0.358808740617346	0.733134279293106	equal	-0.361617707593687	0.913833086849406	lcl|NC_030664.1_cds_XP_017640209.1_1383	PEI eq
1029	equal	0.31548077103147	0.729302666540658	equal	0.368884272787247	0.925987515832111	lcl|NC_030664.1_cds_XP_017640221.1_1384	PEI eq
1030	equal	-0.220091534849541	0.584875214846657	equal	-0.412011609081312	0.74338983038421	lcl|NC_030664.1_cds_XP_017603083.1_1387	PEI eq
1035	equal	0.531062447586226	0.401615473589329	equal	0.0956497624393433	0.962249194163974	lcl|NC_030664.1_cds_XP_017626595.1_1395	PEI eq
1038	equal	0.558260714550153	0.142643590052713	equal	0.509691758584439	0.540632535805816	lcl|NC_030664.1_cds_XP_017619377.1_1402	PEI eq
1039	equal	0.142863000964041	0.890364845450796	equal	0.149659333418675	0.965856284124067	lcl|NC_030664.1_cds_XP_017619266.1_1403	PEI eq
1040	equal	0.563625684995206	0.125707580672216	G_arboreum	3.32656082023273	1.88341856632266e-06	lcl|NC_030664.1_cds_XP_017611143.1_1404	HEBi
1041	equal	-0.725544924220069	0.259595388663243	equal	-1.06801331237137	0.508935552058685	lcl|NC_030664.1_cds_XP_017622226.1_1405	PEI eq
1042	equal	0.0441768153367616	0.930388615050516	equal	-0.20469595148956	0.861231712518822	lcl|NC_030664.1_cds_XP_017626292.1_1406	PEI eq
1043	G_arboreum	1.130492160685	6.64942289421795e-05	equal	5.285441522122	0.0584455687616677	lcl|NC_030664.1_cds_XP_017642331.1_1407	HEBl
1044	equal	-0.157904297232868	0.718699917976705	equal	0.316648044096545	0.769454283797258	lcl|NC_030664.1_cds_XP_017608446.1_1408	PEI eq
1049	equal	-0.320997004773026	0.49454347527803	equal	-0.00200795363940818	0.999056833228259	lcl|NC_030664.1_cds_XP_017614585.1_1415	PEI eq
1059	equal	0.520499358081253	0.574612423132513	equal	-0.567564157551836	0.734576079565525	lcl|NC_030664.1_cds_XP_017612581.1_1426	PEI eq
1060	equal	0.314433993060584	0.765050452687519	equal	-0.670242600400233	0.753250982213902	lcl|NC_030664.1_cds_XP_017612560.1_1427	PEI eq
1063	equal	0.360414862093375	0.335029617412941	G_arboreum	6.56921883460446	0.00223296245769232	lcl|NC_030664.1_cds_XP_017614652.1_1432	HEBi
1072	equal	0.27563236443909	0.775990280205333	equal	0.0921988781749671	0.988204039946287	lcl|NC_030664.1_cds_XP_017626404.1_1442	PEI eq
1074	equal	0.337471854062978	0.343457957576362	G_arboreum	3.14224905444661	2.34911756875215e-08	lcl|NC_030664.1_cds_XP_017644893.1_1444	HEBi
1075	equal	-0.516692333619132	0.194665056325394	equal	-0.727429604890167	0.435126426095852	lcl|NC_030664.1_cds_XP_017624459.1_1445	PEI eq
1078	equal	-0.336497695848566	0.34287394750604	G_raimondii	-1.65461836146918	0.00155194411281096	lcl|NC_030664.1_cds_XP_017627554.1_1449	HEBi
1080	equal	-0.233089312798456	0.890364845450796	G_raimondii	-3.09151303870041	0.0014992049138469	lcl|NC_030664.1_cds_XP_017643561.1_1451	HEBi
1083	G_raimondii	-1.56241398369492	7.43023554818643e-08	equal	-1.04361437113094	0.0713018727178709	lcl|NC_030664.1_cds_XP_017626747.1_1455	HEBl
1087	equal	0.23852274277424	0.461775985440747	equal	-0.716992103371076	0.265150992835742	lcl|NC_030664.1_cds_XP_017623300.1_1460	PEI eq
1092	equal	-0.331552210389623	0.397745895786004	equal	-0.556808710290677	0.805864897471534	lcl|NC_030664.1_cds_XP_017621249.1_1465	PEI eq
1096	equal	0.216200370651025	0.710365112888935	equal	-0.0442970023750016	0.991647698430279	lcl|NC_030664.1_cds_XP_017608040.1_1471	PEI eq
1097	equal	0.244507438493809	0.591126898981344	equal	0.663761299068301	0.476476103987023	lcl|NC_030664.1_cds_XP_017614603.1_1472	PEI eq
1098	equal	-0.0544349713093818	0.89664904060677	equal	0.626108285174137	0.263197745942324	lcl|NC_030664.1_cds_XP_017603406.1_1473	PEI eq
1103	equal	-0.300133091317162	0.6713964160294	equal	0.0391770746788334	0.987679981203811	lcl|NC_030664.1_cds_XP_017622024.1_1482	PEI eq
1110	equal	0.218271788394805	0.657071910528398	G_arboreum	4.51992288070428	5.27033030088801e-06	lcl|NC_030664.1_cds_XP_017625000.1_1491	HEBi
1118	equal	0.00717190906464424	0.986852789670352	equal	0.140617539209862	0.926431050524619	lcl|NC_030664.1_cds_XP_017629010.1_1500	PEI eq
1121	equal	-0.301139613053179	0.595601472553227	equal	0.942067377877809	0.662185109324776	lcl|NC_030664.1_cds_XP_017637696.1_1503	PEI eq
1124	equal	-0.562460392467509	0.193636911261171	equal	-0.0601980820052869	0.987656010816786	lcl|NC_030664.1_cds_XP_017607910.1_1508	PEI eq
1127	equal	-0.562649695603956	0.136222354463982	equal	0.497378551657637	0.669824235130584	lcl|NC_030664.1_cds_XP_017609254.1_1512	PEI eq
1130	equal	-0.514988625660442	0.144422412941875	equal	0.0116231127199181	0.996697630085144	lcl|NC_030664.1_cds_XP_017612688.1_1516	PEI eq
1132	equal	-0.334938535422424	0.441504124361043	equal	-0.442499760112486	0.777295855261647	lcl|NC_030664.1_cds_XP_017609693.1_1518	PEI eq
1134	equal	-0.596875640899417	0.00477638142052215	equal	0.263170517336815	0.784755127712082	lcl|NC_030664.1_cds_XP_017613509.1_1521	PEI eq
1136	equal	-0.369013259230514	0.144065569558269	equal	0.264146741615842	0.788796472972477	lcl|NC_030664.1_cds_XP_017606617.1_1524	PEI eq
1138	equal	-0.931869019839758	0.0357078628903934	equal	-0.522984812531727	0.747976152354952	lcl|NC_030664.1_cds_XP_017640147.1_1527	PEI eq
1146	equal	0.12880964740824	0.848757391166872	equal	-1.05515153539541	0.718992829561602	lcl|NC_030664.1_cds_XP_017607257.1_1536	PEI eq
1147	equal	-0.117786387608856	0.801938132526079	equal	0.0806424409256717	0.962716145665539	lcl|NC_030664.1_cds_XP_017605239.1_1538	PEI eq
1149	equal	-0.544766209489638	0.0698233373146279	equal	-0.217276700710585	0.863162947183034	lcl|NC_030664.1_cds_XP_017612990.1_1541	PEI eq
1155	equal	-0.122257068665233	0.890364845450796	equal	1.01508254115531	0.655586191298532	lcl|NC_030664.1_cds_XP_017615177.1_1548	PEI eq
1157	equal	-0.286992106687467	0.538093827272209	equal	-0.516094776538832	0.692776748309819	lcl|NC_030664.1_cds_XP_017623086.1_1550	PEI eq
1158	G_raimondii	-1.09382521129864	0.000221851080689042	equal	-0.643203801916178	0.560418390389468	lcl|NC_030664.1_cds_XP_017627972.1_1551	HEBl
1161	equal	0.220689524939639	0.765050452687519	equal	-0.750249967483327	0.779866458030741	lcl|NC_030664.1_cds_XP_017626691.1_1555	PEI eq
1167	equal	0.663889408065051	0.079493196348976	G_arboreum	1.28322247558472	0.0453204849776145	lcl|NC_030664.1_cds_XP_017604642.1_1562	HEBi
1168	equal	-0.519041112742999	0.046519008319005	equal	-0.0682607009019613	0.967671752093918	lcl|NC_030664.1_cds_XP_017628812.1_1567	PEI eq
1172	equal	-0.200799603620482	0.724837638190068	equal	0.287563055966959	0.950709600736594	lcl|NC_030664.1_cds_XP_017603199.1_1571	PEI eq
1180	equal	0.554111763641564	0.375130699767145	equal	1.14658646133745	0.501978832926156	lcl|NC_030664.1_cds_XP_017623170.1_1582	PEI eq
1182	equal	0.394409020578758	0.19268207928881	equal	0.979391543191782	0.145366778189692	lcl|NC_030664.1_cds_XP_017649319.1_1585	PEI eq
